Post_ID,Platform,Content_Type,Likes,Comments,Shares,Saves,Followers,Ad_Spend,Impressions,Reach,Post_Hour,Day,Total_Engagement,Engagement_Rate (%),CTR (%),Cost_Per_Engagement
2818,LinkedIn,Image,9624,641,610,661,109723,33146,102367,27608,6,Mon,11536,10.513748256974381,11.269256694051794,2.873266296809986
2819,LinkedIn,Reel,15331,1420,1678,66,13624,39877,56553,196629,10,Mon,18495,135.7530827950675,32.703835340300245,2.1560962422276293
2820,YouTube,Video,11798,417,373,704,163328,44693,58279,44549,22,Wed,13292,8.138224921630094,22.807529298718237,3.362398435148962
2821,Twitter,Video,10671,1302,1633,1120,146527,17524,36608,36895,0,Mon,14726,10.05002491008483,40.22618006993007,1.190004074426185
2822,LinkedIn,Reel,12414,1204,236,1341,147266,20119,61840,199656,6,Fri,15195,10.318063911561392,24.571474773609314,1.3240539651201053
2823,Instagram,Video,11529,1958,1430,97,26622,47679,11770,231426,2,Mon,15014,56.396964916234694,127.56159728122344,3.1756360729985347
2824,Twitter,Video,2465,700,912,1080,187041,26589,56461,150096,12,Thu,5157,2.757149501980849,9.133738332654397,5.155904595695172
2825,YouTube,Reel,10704,2227,1589,1130,78106,17045,289771,38770,2,Fri,15650,20.036872967505698,5.400816506827805,1.0891373801916933
2826,YouTube,Reel,11466,168,1051,87,26487,13163,269290,39690,5,Sat,12772,48.219881451277985,4.742842288982138,1.0306138427810836
2827,YouTube,Image,5155,2504,578,971,5617,24587,351625,268490,21,Thu,9208,163.93092398077266,2.6186988979736934,2.670178105994787
2828,Instagram,Image,5722,1699,1295,652,115988,21593,322897,254188,14,Sun,9368,8.076697589405802,2.9012347590717784,2.3049743808710503
2829,LinkedIn,Reel,16856,1947,845,655,130385,33155,353624,140384,3,Wed,20303,15.571576485025119,5.741408954143384,1.6330099000147762
2830,Instagram,Carousel,7883,1027,122,911,111813,30802,315223,71443,4,Wed,9943,8.89252591380251,3.1542749101429783,3.0978577893995776
2831,Twitter,Video,2049,1090,1980,370,118021,28409,380225,228709,2,Fri,5489,4.6508672185458515,1.4436189098560064,5.175623975223173
2832,YouTube,Image,16728,121,1628,374,142357,10111,59074,136339,18,Sat,18851,13.242060453648222,31.910823712631615,0.5363641186143971
2833,Instagram,Video,10132,57,1629,51,38224,45451,345960,150375,20,Sun,11869,31.05117203850984,3.4307434385478093,3.8293874799898897
2834,Instagram,Text,11719,1920,1083,40,193298,21119,456723,273615,15,Tue,14762,7.636912953056937,3.2321560333068406,1.4306327055954478
2835,LinkedIn,Reel,16608,385,1181,815,33994,24675,155323,211628,16,Sun,18989,55.85985762193329,12.225491395350334,1.2994365158776133
2836,LinkedIn,Carousel,12924,837,1267,90,67439,47078,95771,87350,8,Tue,15118,22.417295630125004,15.785571832809515,3.1140362481809762
2837,YouTube,Text,11045,2090,1293,38,187539,47977,426112,187076,21,Fri,14466,7.713595572120998,3.394882096725743,3.316535324208489
2838,Instagram,Text,2019,2561,272,1036,107178,35539,171185,64981,8,Fri,5888,5.493664744630427,3.4395536992143003,6.035835597826087
2839,Instagram,Text,9927,636,1935,899,28014,36937,185783,65340,13,Sun,13397,47.822517312772185,7.21110112335359,2.7571098007016497
2840,LinkedIn,Reel,9717,1929,117,620,75509,23647,276466,79708,22,Sun,12383,16.39936961156948,4.479031779676344,1.9096341758862958
2841,Instagram,Image,9832,1036,170,103,75310,26953,8747,43491,10,Thu,11141,14.79352011685035,127.36938378872757,2.419262184723095
2842,Instagram,Reel,630,1901,672,742,183189,42823,257632,156020,9,Wed,3945,2.153513584330937,1.531253881505403,10.855006337135615
2843,Instagram,Image,7949,2099,1036,42,197666,4019,380212,227244,22,Fri,11126,5.628686774660285,2.9262621905673676,0.36122595721732875
2844,LinkedIn,Text,7029,2066,718,208,93635,20654,360892,293732,4,Mon,10021,10.702194692155711,2.776730988772264,2.0610717493264143
2845,YouTube,Text,4449,828,1245,599,55218,38624,115702,265821,22,Thu,7121,12.896157050237242,6.154604069074001,5.423957309366662
2846,Twitter,Carousel,14556,666,435,604,51390,47418,241696,147256,3,Wed,16261,31.642342868262308,6.727873030583874,2.9160568230736117
2847,YouTube,Image,11395,1821,1320,475,173556,28334,59697,22235,10,Thu,15011,8.64908156445182,25.14531718511818,1.8875491306375325
2848,Twitter,Text,18285,799,897,108,47588,48695,36903,5600,5,Wed,20089,42.21442380432042,54.4373086198954,2.4239633630344963
2849,Instagram,Video,5256,1469,1078,213,119391,45483,199885,233672,1,Mon,8016,6.714073925170238,4.010305925907397,5.674026946107785
2850,YouTube,Carousel,9328,1164,111,408,18302,16418,435186,150840,2,Wed,11011,60.16282373511091,2.5301824966795805,1.4910544001453092
2851,Twitter,Reel,12020,1639,1037,770,191832,26742,199264,43191,17,Thu,15466,8.062262813294966,7.76156255018468,1.7290831501357817
2852,LinkedIn,Carousel,7532,1553,749,632,8234,13682,305351,214764,17,Sun,10466,127.10711683264513,3.427530939803701,1.307280718517103
2853,LinkedIn,Video,12303,2655,704,76,142566,48028,375496,137979,6,Wed,15738,11.039097681074029,4.191256364914673,3.051721946880163
2854,YouTube,Image,6289,1683,1484,94,195697,44599,51812,24554,20,Thu,9550,4.879993050481101,18.432023469466532,4.670052356020943
2855,YouTube,Reel,1242,1914,327,268,150311,12164,426619,261277,12,Fri,3751,2.495492678513216,0.8792388524655489,3.242868568381765
2856,Instagram,Reel,7714,1446,313,360,75034,7618,35531,123811,12,Mon,9833,13.104725857611216,27.67442514986913,0.7747381267161598
2857,YouTube,Image,14353,945,854,529,114734,3380,255493,193181,5,Thu,16681,14.538846375093694,6.528945998520507,0.2026257418619987
2858,Instagram,Carousel,18113,30,626,682,75803,23927,458225,170386,2,Tue,19451,25.659934303391687,4.2448578754978445,1.2301167035113876
2859,Instagram,Text,17246,1008,999,161,191395,15163,147485,170420,9,Tue,19414,10.143420674521279,13.163372546360646,0.7810343051406202
2860,LinkedIn,Carousel,7005,1441,149,464,148618,19560,172705,226038,20,Sat,9059,6.095493143495404,5.245360585970296,2.159178717297715
2861,LinkedIn,Video,4989,466,744,822,160551,14725,252598,207598,4,Sat,7021,4.37306525652285,2.779515277238933,2.0972795898020227
2862,Twitter,Text,4939,1477,825,547,41437,41135,204518,186880,10,Wed,7788,18.794796920626496,3.8079777819067266,5.2818438623523365
2863,LinkedIn,Carousel,4057,2037,416,1210,189939,4687,61032,72720,3,Fri,7720,4.064462801215127,12.649102110368332,0.6071243523316062
2864,LinkedIn,Image,657,274,118,51,145729,46242,429601,251359,9,Fri,1100,0.7548257381852617,0.25605154550385123,42.03818181818182
2865,YouTube,Video,4721,2241,579,487,92989,45969,102058,86745,3,Tue,8028,8.633279205067266,7.866115346175705,5.726083707025411
2866,LinkedIn,Video,15032,2284,403,1419,105265,29962,354184,144690,12,Wed,19138,18.180781836317863,5.403406139181894,1.5655763402654406
2867,Twitter,Video,939,2056,1303,91,117244,1586,74637,243004,7,Fri,4389,3.7434751458496813,5.880461433337353,0.3613579403053087
2868,YouTube,Text,9343,978,128,650,22259,8056,313722,30388,5,Fri,11099,49.862976773439954,3.537845608532395,0.7258311559599964
2869,Twitter,Reel,9696,814,90,356,133526,46358,205675,95327,10,Sun,10956,8.205143567544898,5.3268506138325025,4.231288791529756
2870,LinkedIn,Text,7098,1263,1610,718,164717,5422,160307,224083,1,Wed,10689,6.489311971441928,6.667831099078643,0.507250444382075
2871,Twitter,Carousel,10229,732,51,1167,67674,20042,71744,112373,17,Thu,12179,17.99657180010048,16.97563559322034,1.645619508990886
2872,YouTube,Reel,610,1105,1739,198,20032,952,244553,42094,17,Tue,3652,18.23083067092652,1.4933368226928314,0.2606790799561884
2873,Instagram,Carousel,11696,1011,1904,814,91419,29532,474680,28088,21,Sat,15425,16.8728601275446,3.249557596696722,1.9145542949756889
2874,Twitter,Reel,13074,2932,948,1346,176073,38133,76961,166680,11,Sun,18300,10.39341636707502,23.778277309286523,2.083770491803279
2875,Twitter,Text,1237,93,1229,1355,31004,12521,291629,71858,16,Fri,3914,12.624177525480585,1.3421161818612004,3.1990291262135924
2876,YouTube,Video,13800,749,1304,1287,18170,10906,99059,287756,18,Sun,17140,94.33131535498075,17.302819531794185,0.6362893815635939
2877,YouTube,Image,4766,1767,1577,216,109251,2978,145254,92014,16,Sun,8326,7.620982874298633,5.732028033651397,0.3576747537833293
2878,Twitter,Video,9006,2003,1743,555,22842,46518,203830,16537,3,Thu,13307,58.25672007705105,6.528479615365745,3.4957541143758926
2879,LinkedIn,Text,10578,232,1158,1457,110699,42769,15480,271640,16,Thu,13425,12.127480826385062,86.7248062015504,3.1857728119180635
2880,Twitter,Reel,2754,2850,1476,802,162139,31275,189032,211432,15,Thu,7882,4.861261016781897,4.169664395446274,3.9679015478305
2881,YouTube,Video,1090,2790,808,1483,73708,43766,183285,208581,8,Thu,6171,8.37222553861182,3.366887634012603,7.092205477232215
2882,Instagram,Text,2260,2462,393,700,187694,12343,64094,285710,10,Mon,5815,3.0981278037657036,9.07261210097669,2.122613929492691
2883,Instagram,Carousel,15236,1202,580,502,41195,11951,177129,41365,11,Mon,17520,42.529433183638794,9.891096319631455,0.6821347031963471
2884,LinkedIn,Image,10436,338,1291,468,133138,14691,232939,126523,10,Sat,12533,9.413540837326684,5.3803785540420455,1.1721854304635762
2885,Twitter,Video,14369,435,1994,365,176638,11520,364251,139639,12,Wed,17163,9.716482297127458,4.7118607773211325,0.6712113266911379
2886,Instagram,Reel,16306,1587,636,1262,12736,37676,105513,131055,21,Tue,19791,155.39415829145727,18.756930425634756,1.9036935981001466
2887,Twitter,Carousel,2163,779,1306,623,53258,11326,298205,136913,7,Wed,4871,9.146043786848924,1.6334400831642664,2.3251898994046396
2888,YouTube,Text,10895,1229,718,919,101804,30521,346689,193239,13,Sun,13761,13.51715060311972,3.969263518600244,2.2179347431145993
2889,Instagram,Image,18461,617,1074,560,48475,34727,278933,26940,17,Mon,20712,42.72717895822589,7.42543908393772,1.6766608729239088
2890,LinkedIn,Reel,8667,1862,1196,822,49511,37950,121497,253660,13,Wed,12547,25.34184322675769,10.327003958945488,3.024627400972344
2891,YouTube,Text,9033,2583,1473,966,9206,805,362019,81663,15,Wed,14055,152.67217032370192,3.8823929130791477,0.05727499110636784
2892,LinkedIn,Text,19151,2682,626,662,121888,35868,237775,235905,14,Thu,23121,18.969053557364138,9.723898643675744,1.5513169845594914
2893,YouTube,Video,15719,2134,50,750,24348,34343,423323,193265,21,Fri,18653,76.60998850008214,4.406328028479435,1.8411515573902322
2894,Instagram,Video,5019,2056,728,1419,61057,11922,27287,281958,19,Mon,9222,15.103919288533666,33.79631326272584,1.2927781392322706
2895,LinkedIn,Reel,11841,1310,544,1418,172153,8791,278158,135092,6,Mon,15113,8.77881884137947,5.433242977013065,0.5816846423608814
2896,LinkedIn,Text,8898,929,91,1098,118359,35383,402790,180782,7,Wed,11016,9.307277013154893,2.7349239057573427,3.211964415395788
2897,YouTube,Video,17027,475,807,1121,122615,44331,432813,163708,5,Fri,19430,15.84634832606125,4.489236691134509,2.2815748841996912
2898,LinkedIn,Image,14666,1974,1413,382,198280,15040,18467,184426,12,Wed,18435,9.297458140004036,99.82671792927925,0.8158394358557093
2899,YouTube,Image,983,1481,1697,1393,160926,25187,437693,190637,16,Tue,5554,3.451275741645228,1.2689259366725079,4.534929780338495
2900,YouTube,Text,9515,1955,269,1308,23032,30860,350594,267754,7,Mon,13047,56.64727335880514,3.721398540762249,2.3652947037633174
2901,YouTube,Video,11185,1193,1805,1279,59679,26525,186426,177842,10,Thu,15462,25.908611069220328,8.293907502172445,1.715496054844134
2902,YouTube,Reel,15108,2549,1050,308,165344,38394,78897,243745,16,Thu,19015,11.50026611186375,24.101043132185,2.019142782014199
2903,Instagram,Reel,18552,2370,1796,175,112654,25136,383262,192130,8,Thu,22893,20.321515436646724,5.973198490849602,1.097977547722011
2904,YouTube,Reel,8220,1664,707,227,119169,43506,197037,297896,1,Sat,10818,9.077864209651839,5.490339377883342,4.021630615640599
2905,Twitter,Image,7920,2049,1478,346,40109,17010,86417,85875,9,Sat,11793,29.402378518536988,13.646620456623118,1.4423810735181888
2906,LinkedIn,Video,12001,1194,236,1365,55670,39652,285024,116125,21,Mon,14796,26.57804921860966,5.191141798585383,2.6799134901324684
2907,Twitter,Video,18270,2365,190,1262,55022,44222,258266,296289,23,Mon,22087,40.142124968194544,8.552035498284715,2.0021732240684567
2908,Instagram,Image,16359,1708,330,1020,141610,11974,120618,166802,20,Thu,19417,13.711602287974012,16.097928998988543,0.6166761085646598
2909,Twitter,Reel,9749,2748,1211,349,49237,8866,421467,126583,13,Sun,14057,28.549667932652273,3.3352551919841886,0.6307177918474781
2910,LinkedIn,Reel,8369,2146,401,454,145605,49200,315690,37761,1,Mon,11370,7.80879777480169,3.6016345148721847,4.327176781002638
2911,Twitter,Text,11905,2792,1509,440,195722,18286,387227,241646,4,Thu,16646,8.504920244019578,4.298770488628118,1.0985221674876848
2912,Instagram,Carousel,17792,787,1431,760,14363,15015,378605,236011,16,Tue,20770,144.60767249181924,5.485928606331137,0.7229176697159364
2913,YouTube,Video,10479,2808,1491,514,51304,37140,307160,24865,23,Tue,15292,29.806642756900047,4.97851282719104,2.4287208998168976
2914,Twitter,Video,8844,2428,1445,1104,16819,26670,421105,110627,7,Tue,13821,82.17492122004876,3.282079291388133,1.9296722378988496
2915,Instagram,Video,13385,2508,1230,1384,17191,36610,495117,251986,17,Wed,18507,107.65516840207086,3.7379043741176328,1.9781704220024856
2916,Instagram,Carousel,8573,176,1093,287,11499,20695,289123,153903,21,Wed,10129,88.08592051482738,3.5033532441210142,2.0431434495014313
2917,LinkedIn,Text,10779,2449,960,7,68001,24805,324660,228630,23,Fri,14195,20.874693019220306,4.37226637097271,1.7474462839027827
2918,LinkedIn,Carousel,14705,745,1936,86,115383,24190,49741,156377,7,Fri,17472,15.14261199656795,35.12595243360608,1.3845009157509158
2919,Twitter,Reel,11085,2548,559,997,22668,7997,459251,105091,11,Fri,15189,67.00635256749604,3.307341736871558,0.5264994403844888
2920,YouTube,Reel,12491,934,737,285,144834,44452,320277,149655,13,Tue,14447,9.974867779664995,4.510782853592359,3.0769017789160378
2921,Instagram,Video,4961,1183,1045,1422,101828,22752,276504,143733,22,Tue,8611,8.4564167026751,3.1142406619795735,2.6422018348623855
2922,Twitter,Image,19260,1501,1864,73,155320,18069,492354,145975,2,Tue,22698,14.613700746845224,4.610097612693306,0.796061326989162
2923,Instagram,Video,1696,1999,801,1462,109349,30508,330083,257517,13,Mon,5958,5.448609498029246,1.8050005604650952,5.120510238335012
2924,Instagram,Image,16963,1076,1211,1146,181016,21517,299232,117333,3,Mon,20396,11.26751226410925,6.816115923430649,1.0549617572072956
2925,YouTube,Carousel,19796,954,395,1400,121665,41592,237615,254458,0,Tue,22545,18.530390827271606,9.48803737137807,1.8448436460412507
2926,YouTube,Reel,10255,38,48,805,101188,49035,343462,288449,8,Thu,11146,11.015140135193896,3.2451916078052303,4.399336084694061
2927,Twitter,Image,8019,1907,905,1166,111942,8524,499169,95006,13,Fri,11997,10.717157099212091,2.403394441561876,0.7105109610736018
2928,YouTube,Carousel,10434,1665,1728,157,18070,10071,408236,231699,9,Wed,13984,77.38793580520199,3.4254695813206086,0.7201802059496567
2929,YouTube,Reel,14728,1882,1930,429,96392,39077,401636,250244,17,Fri,18969,19.679019005726616,4.722933203198917,2.060045337129
2930,Twitter,Image,2172,1064,486,1471,102164,41466,90059,10968,9,Thu,5193,5.083003797815278,5.766219922495253,7.984979780473715
2931,YouTube,Video,9587,2750,1291,1433,173879,20596,296781,11635,6,Sat,15061,8.661770541583515,5.074785784804283,1.3675054777239226
2932,LinkedIn,Video,5724,1707,1202,1394,93959,9781,171282,221953,7,Mon,10027,10.671675943762706,5.854088579068437,0.975466241148898
2933,Instagram,Video,1038,2185,1469,1132,184105,40239,294597,151727,13,Sun,5824,3.1634121832649846,1.9769379864696517,6.909168956043956
2934,Instagram,Carousel,8276,2824,570,845,161284,47560,141347,226599,3,Tue,12515,7.759604176483719,8.854096655747911,3.800239712345186
2935,Instagram,Video,861,2498,224,35,106277,34759,162124,66536,10,Mon,3618,3.404311374991767,2.2316251757913697,9.607241569928137
2936,Instagram,Text,13041,2926,1586,1113,9626,45924,228669,130229,9,Mon,18666,193.9123207978392,8.16289046613227,2.4603021536483447
2937,Twitter,Reel,1769,1421,1422,1020,54270,42694,165813,284634,16,Thu,5632,10.377740925004607,3.3965973717380424,7.580610795454546
2938,Instagram,Carousel,7228,1799,776,973,45767,26839,425829,153563,4,Mon,10776,23.545349269124042,2.530593266311125,2.4906273199703044
2939,Instagram,Video,19169,1675,1223,1438,66505,49264,354481,177617,9,Mon,23505,35.3432072776483,6.630820833838767,2.095894490533929
2940,Instagram,Reel,12191,533,413,1017,7292,2263,240370,19634,9,Sun,14154,194.10312671420735,5.888422016058576,0.15988413169422072
2941,Instagram,Image,18415,1580,475,1319,121792,25002,49162,50964,21,Fri,21789,17.890337624802942,44.32081689109475,1.147459727385378
2942,LinkedIn,Video,7408,1743,1375,712,19859,38022,227838,84573,6,Fri,11238,56.58895211239236,4.932452005372238,3.383342231713828
2943,Instagram,Reel,1226,769,1490,1069,166657,25642,295343,132180,16,Sat,4554,2.7325584883923266,1.5419359862939024,5.630654369784804
2944,LinkedIn,Text,6121,2167,1089,487,139891,35579,18572,210995,19,Thu,9864,7.051204151803904,53.11221193194056,3.606954582319546
2945,Twitter,Image,6537,1361,170,618,115986,12571,399363,252184,11,Sun,8686,7.48883485937958,2.1749636295801063,1.4472714713331798
2946,YouTube,Text,7139,1278,676,169,6280,17217,266587,117185,4,Tue,9262,147.48407643312103,3.474287943523127,1.8588857698121357
2947,Instagram,Reel,17687,1795,1179,145,199552,48225,242502,153978,4,Sun,20806,10.426355035279025,8.579723053830483,2.317841007401711
2948,YouTube,Text,4235,1862,115,867,150219,7227,95521,258651,22,Fri,7079,4.712453151731805,7.410935815161064,1.0209069077553328
2949,YouTube,Reel,15211,2220,1516,419,13634,41189,72220,224395,3,Sun,19366,142.0419539386827,26.81528662420382,2.1268718372405244
2950,Twitter,Reel,12064,2617,553,572,73550,14207,276739,85605,6,Sat,15806,21.490142760027194,5.711518795688356,0.8988358851069215
2951,YouTube,Text,8811,408,1031,1026,146845,46722,67857,165871,23,Mon,11276,7.678845040689162,16.617298141680298,4.14349059950337
2952,LinkedIn,Reel,8004,2640,1511,1286,153953,12672,277954,47543,1,Sat,13441,8.73058660760102,4.835692236844945,0.9427869950152519
2953,YouTube,Video,2383,2456,1041,798,197668,41783,248783,161322,0,Sat,6678,3.378392051318372,2.684267011813508,6.256813417190775
2954,YouTube,Reel,2577,1679,1190,320,144352,35286,138812,266350,9,Wed,5766,3.9944025714919085,4.153819554505374,6.119667013527575
2955,YouTube,Carousel,3193,248,348,245,64593,20051,33712,142838,0,Fri,4034,6.245258774170575,11.966065495965829,4.9705007436787305
